Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:46:26

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
505.0000      	19801.9802    	10.17355      
506.0000      	19762.8458    	10.15658      
507.0000      	19723.8659    	10.09842      
508.0000      	19685.0394    	10.05178      
509.0000      	19646.3654    	10.01229      
510.0000      	19607.8431    	9.93606       
511.0000      	19569.4716    	9.86048       
512.0000      	19531.2500    	9.74870       
513.0000      	19493.1774    	9.68284       
514.0000      	19455.2529    	9.57045       
515.0000      	19417.4757    	9.47716       
516.0000      	19379.8450    	9.36249       
517.0000      	19342.3598    	9.24582       
518.0000      	19305.0193    	9.09662       
519.0000      	19267.8227    	9.03484       
520.0000      	19230.7692    	8.89699       
521.0000      	19193.8580    	8.75275       
522.0000      	19157.0881    	8.63124       
523.0000      	19120.4589    	8.48366       
524.0000      	19083.9695    	8.33686       
525.0000      	19047.6190    	8.16941       
526.0000      	19011.4068    	8.10143       
527.0000      	18975.3321    	7.97820       
528.0000      	18939.3939    	7.87635       
529.0000      	18903.5917    	7.80602       
530.0000      	18867.9245    	7.73806       
531.0000      	18832.3917    	7.66150       
532.0000      	18796.9925    	7.58799       
533.0000      	18761.7261    	7.56522       
534.0000      	18726.5918    	7.53532       
535.0000      	18691.5888    	7.47561       
536.0000      	18656.7164    	7.40400       
537.0000      	18621.9739    	7.32762       
538.0000      	18587.3606    	7.30601       
539.0000      	18552.8757    	7.28959       
540.0000      	18518.5185    	7.28068       
541.0000      	18484.2884    	7.28307       
542.0000      	18450.1845    	7.26136       
543.0000      	18416.2063    	7.28621       
544.0000      	18382.3529    	7.26480       
545.0000      	18348.6239    	7.27006       
546.0000      	18315.0183    	7.26015       
547.0000      	18281.5356    	7.24327       
548.0000      	18248.1752    	7.21071       
549.0000      	18214.9362    	7.17621       
550.0000      	18181.8182    	7.14252       
551.0000      	18148.8203    	7.11607       
552.0000      	18115.9420    	7.02341       
553.0000      	18083.1826    	6.95874       
554.0000      	18050.5415    	6.89012       
555.0000      	18018.0180    	6.81188       
556.0000      	17985.6115    	6.72238       
557.0000      	17953.3214    	6.67626       
558.0000      	17921.1470    	6.65635       
559.0000      	17889.0877    	6.56485       
560.0000      	17857.1429    	6.44820       
561.0000      	17825.3119    	6.35585       
562.0000      	17793.5943    	6.32234       
563.0000      	17761.9893    	6.29718       
564.0000      	17730.4965    	6.27252       
