Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   16:46:56

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
629.0000      	15898.2512    	12.92673      
630.0000      	15873.0159    	12.96725      
631.0000      	15847.8605    	13.04597      
632.0000      	15822.7848    	13.06195      
633.0000      	15797.7883    	13.09540      
634.0000      	15772.8707    	13.12494      
635.0000      	15748.0315    	13.15853      
636.0000      	15723.2704    	13.14281      
637.0000      	15698.5871    	13.16102      
638.0000      	15673.9812    	13.21007      
639.0000      	15649.4523    	13.28410      
640.0000      	15625.0000    	13.41984      
641.0000      	15600.6240    	13.49269      
642.0000      	15576.3240    	13.53711      
643.0000      	15552.0995    	13.60210      
644.0000      	15527.9503    	13.68567      
645.0000      	15503.8760    	13.74851      
646.0000      	15479.8762    	13.82982      
647.0000      	15455.9505    	13.84475      
648.0000      	15432.0988    	13.98321      
649.0000      	15408.3205    	14.05775      
650.0000      	15384.6154    	14.19031      
651.0000      	15360.9831    	14.31595      
652.0000      	15337.4233    	14.49574      
653.0000      	15313.9357    	14.58200      
654.0000      	15290.5199    	14.72109      
655.0000      	15267.1756    	14.82715      
656.0000      	15243.9024    	14.95258      
657.0000      	15220.7002    	15.13625      
658.0000      	15197.5684    	15.18143      
659.0000      	15174.5068    	15.27532      
660.0000      	15151.5152    	15.43155      
661.0000      	15128.5930    	15.55869      
662.0000      	15105.7402    	15.66871      
663.0000      	15082.9563    	15.75204      
664.0000      	15060.2410    	15.92931      
665.0000      	15037.5940    	15.98914      
666.0000      	15015.0150    	16.00003      
667.0000      	14992.5037    	16.02059      
668.0000      	14970.0599    	16.05635      
669.0000      	14947.6831    	16.10254      
670.0000      	14925.3731    	16.18219      
671.0000      	14903.1297    	16.28487      
672.0000      	14880.9524    	16.32370      
673.0000      	14858.8410    	16.33014      
674.0000      	14836.7953    	16.34920      
675.0000      	14814.8148    	16.30386      
676.0000      	14792.8994    	16.30415      
677.0000      	14771.0487    	16.22262      
678.0000      	14749.2625    	16.16541      
679.0000      	14727.5405    	16.02300      
680.0000      	14705.8824    	16.02194      
681.0000      	14684.2878    	16.12049      
682.0000      	14662.7566    	16.04982      
683.0000      	14641.2884    	15.99640      
684.0000      	14619.8830    	15.92583      
685.0000      	14598.5401    	15.86831      
686.0000      	14577.2595    	15.84104      
687.0000      	14556.0408    	15.76422      
688.0000      	14534.8837    	15.67294      
689.0000      	14513.7881    	15.51964      
690.0000      	14492.7536    	15.49570      
691.0000      	14471.7800    	15.44405      
692.0000      	14450.8671    	15.43670      
693.0000      	14430.0144    	15.44127      
694.0000      	14409.2219    	15.41266      
695.0000      	14388.4892    	15.26992      
696.0000      	14367.8161    	15.13825      
697.0000      	14347.2023    	15.11313      
698.0000      	14326.6476    	15.09677      
699.0000      	14306.1516    	15.07224      
700.0000      	14285.7143    	14.90891      
701.0000      	14265.3352    	14.79313      
702.0000      	14245.0142    	14.68820      
703.0000      	14224.7511    	14.67076      
704.0000      	14204.5455    	14.56631      
705.0000      	14184.3972    	14.53578      
706.0000      	14164.3059    	14.47663      
707.0000      	14144.2716    	14.32724      
708.0000      	14124.2938    	14.26570      
709.0000      	14104.3724    	14.15814      
710.0000      	14084.5070    	14.21924      
711.0000      	14064.6976    	14.13909      
712.0000      	14044.9438    	14.16407      
713.0000      	14025.2454    	14.13378      
714.0000      	14005.6022    	13.99022      
715.0000      	13986.0140    	13.99894      
716.0000      	13966.4804    	14.13055      
717.0000      	13947.0014    	14.25478      
718.0000      	13927.5766    	14.28664      
719.0000      	13908.2058    	14.40487      
720.0000      	13888.8889    	14.45856      
721.0000      	13869.6255    	14.68675      
722.0000      	13850.4155    	14.79053      
723.0000      	13831.2586    	14.86116      
724.0000      	13812.1547    	14.99619      
725.0000      	13793.1034    	15.20904      
726.0000      	13774.1047    	15.39610      
727.0000      	13755.1582    	15.68204      
728.0000      	13736.2637    	15.79407      
729.0000      	13717.4211    	15.96139      
730.0000      	13698.6301    	16.05184      
731.0000      	13679.8906    	16.25728      
732.0000      	13661.2022    	16.41729      
733.0000      	13642.5648    	16.73679      
734.0000      	13623.9782    	17.03176      
735.0000      	13605.4422    	17.25691      
736.0000      	13586.9565    	17.45111      
737.0000      	13568.5210    	17.58292      
738.0000      	13550.1355    	18.10349      
739.0000      	13531.7997    	18.53925      
740.0000      	13513.5135    	19.07892      
741.0000      	13495.2767    	19.48775      
742.0000      	13477.0889    	19.70352      
743.0000      	13458.9502    	20.21627      
744.0000      	13440.8602    	20.76884      
745.0000      	13422.8188    	21.44134      
746.0000      	13404.8257    	21.98454      
747.0000      	13386.8809    	22.33362      
748.0000      	13368.9840    	23.13134      
749.0000      	13351.1348    	23.94392      
750.0000      	13333.3333    	24.66142      
751.0000      	13315.5792    	25.04072      
752.0000      	13297.8723    	25.97520      
753.0000      	13280.2125    	27.01469      
754.0000      	13262.5995    	27.98592      
755.0000      	13245.0331    	29.08976      
756.0000      	13227.5132    	29.50279      
757.0000      	13210.0396    	30.40750      
758.0000      	13192.6121    	31.34658      
759.0000      	13175.2306    	32.42569      
760.0000      	13157.8947    	33.42656      
761.0000      	13140.6045    	33.79716      
762.0000      	13123.3596    	34.73676      
763.0000      	13106.1599    	35.73150      
764.0000      	13089.0052    	36.40950      
765.0000      	13071.8954    	36.84449      
766.0000      	13054.8303    	37.46065      
767.0000      	13037.8096    	37.95264      
768.0000      	13020.8333    	38.44175      
769.0000      	13003.9012    	39.24277      
770.0000      	12987.0130    	39.66666      
771.0000      	12970.1686    	40.37904      
772.0000      	12953.3679    	40.74868      
773.0000      	12936.6106    	41.14996      
774.0000      	12919.8966    	41.23107      
775.0000      	12903.2258    	41.73837      
776.0000      	12886.5979    	42.13240      
777.0000      	12870.0129    	42.39057      
778.0000      	12853.4704    	42.45985      
779.0000      	12836.9705    	42.73689      
780.0000      	12820.5128    	43.18235      
781.0000      	12804.0973    	43.44475      
782.0000      	12787.7238    	43.45319      
783.0000      	12771.3921    	43.35620      
784.0000      	12755.1020    	43.17718      
785.0000      	12738.8535    	43.23142      
786.0000      	12722.6463    	43.61890      
787.0000      	12706.4803    	44.20617      
788.0000      	12690.3553    	44.37312      
789.0000      	12674.2712    	44.46951      
790.0000      	12658.2278    	44.29194      
791.0000      	12642.2250    	44.17930      
792.0000      	12626.2626    	44.26989      
793.0000      	12610.3405    	44.42947      
794.0000      	12594.4584    	44.63668      
795.0000      	12578.6164    	44.86380      
796.0000      	12562.8141    	44.68732      
797.0000      	12547.0514    	44.74891      
798.0000      	12531.3283    	44.65911      
799.0000      	12515.6446    	44.76706      
800.0000      	12500.0000    	44.94768      
