Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:42:47

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
551.0000      	18148.8203    	22.22800      
552.0000      	18115.9420    	22.03349      
553.0000      	18083.1826    	21.76000      
554.0000      	18050.5415    	21.50226      
555.0000      	18018.0180    	21.21455      
556.0000      	17985.6115    	20.87911      
557.0000      	17953.3214    	20.49144      
558.0000      	17921.1470    	20.28025      
559.0000      	17889.0877    	19.82557      
560.0000      	17857.1429    	19.45561      
561.0000      	17825.3119    	19.16465      
562.0000      	17793.5943    	18.84997      
563.0000      	17761.9893    	18.48093      
564.0000      	17730.4965    	18.27803      
565.0000      	17699.1150    	17.93942      
566.0000      	17667.8445    	17.75694      
567.0000      	17636.6843    	17.67783      
568.0000      	17605.6338    	17.60730      
569.0000      	17574.6924    	17.51708      
570.0000      	17543.8596    	17.47930      
571.0000      	17513.1349    	17.40590      
572.0000      	17482.5175    	17.49439      
573.0000      	17452.0070    	17.71435      
574.0000      	17421.6028    	18.01315      
575.0000      	17391.3043    	18.15104      
576.0000      	17361.1111    	18.45158      
577.0000      	17331.0225    	18.74784      
578.0000      	17301.0381    	19.09145      
579.0000      	17271.1572    	19.64721      
580.0000      	17241.3793    	20.23880      
581.0000      	17211.7040    	20.52415      
582.0000      	17182.1306    	21.04259      
583.0000      	17152.6587    	21.60459      
584.0000      	17123.2877    	22.22714      
585.0000      	17094.0171    	22.83121      
586.0000      	17064.8464    	23.38997      
587.0000      	17035.7751    	23.65722      
588.0000      	17006.8027    	24.16510      
589.0000      	16977.9287    	24.73416      
590.0000      	16949.1525    	25.30417      
591.0000      	16920.4738    	25.73939      
592.0000      	16891.8919    	26.08641      
593.0000      	16863.4064    	26.26563      
594.0000      	16835.0168    	26.49427      
595.0000      	16806.7227    	26.73569      
596.0000      	16778.5235    	26.90863      
597.0000      	16750.4188    	27.15169      
598.0000      	16722.4080    	27.29050      
599.0000      	16694.4908    	27.30899      
600.0000      	16666.6667    	27.34240      
601.0000      	16638.9351    	27.30675      
602.0000      	16611.2957    	27.31496      
603.0000      	16583.7479    	27.33664      
604.0000      	16556.2914    	27.32943      
605.0000      	16528.9256    	27.31631      
606.0000      	16501.6502    	27.30863      
607.0000      	16474.4646    	27.24914      
608.0000      	16447.3684    	27.20729      
609.0000      	16420.3612    	27.26880      
610.0000      	16393.4426    	27.27858      
611.0000      	16366.6121    	27.28721      
612.0000      	16339.8693    	27.26287      
613.0000      	16313.2137    	27.20656      
614.0000      	16286.6450    	27.22233      
615.0000      	16260.1626    	27.24197      
616.0000      	16233.7662    	27.29712      
617.0000      	16207.4554    	27.31331      
618.0000      	16181.2298    	27.28942      
619.0000      	16155.0889    	27.29521      
620.0000      	16129.0323    	27.32456      
621.0000      	16103.0596    	27.30678      
622.0000      	16077.1704    	27.27309      
623.0000      	16051.3644    	27.17742      
624.0000      	16025.6410    	27.16684      
625.0000      	16000.0000    	27.24525      
626.0000      	15974.4409    	27.32935      
627.0000      	15948.9633    	27.43547      
628.0000      	15923.5669    	27.53144      
629.0000      	15898.2512    	27.63104      
630.0000      	15873.0159    	27.63017      
631.0000      	15847.8605    	27.69455      
632.0000      	15822.7848    	27.76511      
633.0000      	15797.7883    	27.89889      
634.0000      	15772.8707    	27.91901      
635.0000      	15748.0315    	27.93625      
636.0000      	15723.2704    	27.96169      
637.0000      	15698.5871    	28.01146      
638.0000      	15673.9812    	28.14345      
639.0000      	15649.4523    	28.30231      
640.0000      	15625.0000    	28.48934      
641.0000      	15600.6240    	28.66306      
642.0000      	15576.3240    	28.77968      
643.0000      	15552.0995    	29.07125      
644.0000      	15527.9503    	29.29492      
645.0000      	15503.8760    	29.47522      
646.0000      	15479.8762    	29.70402      
647.0000      	15455.9505    	29.83386      
648.0000      	15432.0988    	30.10284      
649.0000      	15408.3205    	30.33136      
650.0000      	15384.6154    	30.63619      
651.0000      	15360.9831    	30.80243      
652.0000      	15337.4233    	31.07943      
653.0000      	15313.9357    	31.20332      
654.0000      	15290.5199    	31.53368      
655.0000      	15267.1756    	31.86318      
656.0000      	15243.9024    	32.18113      
657.0000      	15220.7002    	32.49339      
658.0000      	15197.5684    	32.66840      
659.0000      	15174.5068    	32.93976      
660.0000      	15151.5152    	33.32658      
661.0000      	15128.5930    	33.60839      
662.0000      	15105.7402    	33.85181      
663.0000      	15082.9563    	33.91972      
664.0000      	15060.2410    	34.07794      
665.0000      	15037.5940    	34.30743      
666.0000      	15015.0150    	34.64222      
667.0000      	14992.5037    	34.83921      
668.0000      	14970.0599    	34.88770      
669.0000      	14947.6831    	34.86087      
670.0000      	14925.3731    	34.76140      
671.0000      	14903.1297    	34.85592      
672.0000      	14880.9524    	34.95813      
673.0000      	14858.8410    	35.04905      
674.0000      	14836.7953    	34.98381      
675.0000      	14814.8148    	34.85359      
676.0000      	14792.8994    	34.71514      
677.0000      	14771.0487    	34.66829      
678.0000      	14749.2625    	34.66318      
679.0000      	14727.5405    	34.68524      
680.0000      	14705.8824    	34.62473      
