Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:49:20

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
546.0000      	18315.0183    	40.06290      
547.0000      	18281.5356    	40.02730      
548.0000      	18248.1752    	39.97804      
549.0000      	18214.9362    	39.83076      
550.0000      	18181.8182    	39.64732      
551.0000      	18148.8203    	39.51528      
552.0000      	18115.9420    	39.23468      
553.0000      	18083.1826    	38.97808      
554.0000      	18050.5415    	38.68877      
555.0000      	18018.0180    	38.27153      
556.0000      	17985.6115    	37.90109      
557.0000      	17953.3214    	37.50037      
558.0000      	17921.1470    	37.33271      
559.0000      	17889.0877    	36.91955      
560.0000      	17857.1429    	36.49184      
561.0000      	17825.3119    	36.04965      
562.0000      	17793.5943    	35.63571      
563.0000      	17761.9893    	35.30663      
564.0000      	17730.4965    	35.14687      
565.0000      	17699.1150    	34.80223      
566.0000      	17667.8445    	34.50681      
567.0000      	17636.6843    	34.30487      
568.0000      	17605.6338    	34.10655      
569.0000      	17574.6924    	33.91470      
570.0000      	17543.8596    	33.86509      
571.0000      	17513.1349    	33.86748      
572.0000      	17482.5175    	33.92920      
573.0000      	17452.0070    	34.07647      
574.0000      	17421.6028    	34.28372      
575.0000      	17391.3043    	34.44636      
576.0000      	17361.1111    	34.79858      
577.0000      	17331.0225    	35.19499      
578.0000      	17301.0381    	35.60548      
579.0000      	17271.1572    	36.10011      
580.0000      	17241.3793    	36.68665      
581.0000      	17211.7040    	36.98206      
582.0000      	17182.1306    	37.59625      
583.0000      	17152.6587    	38.12782      
584.0000      	17123.2877    	38.66036      
585.0000      	17094.0171    	39.28775      
586.0000      	17064.8464    	39.88210      
587.0000      	17035.7751    	40.15955      
588.0000      	17006.8027    	40.63140      
589.0000      	16977.9287    	41.14192      
590.0000      	16949.1525    	41.63014      
591.0000      	16920.4738    	41.97021      
592.0000      	16891.8919    	42.21033      
593.0000      	16863.4064    	42.35463      
594.0000      	16835.0168    	42.58766      
595.0000      	16806.7227    	42.87199      
596.0000      	16778.5235    	43.09610      
597.0000      	16750.4188    	43.32437      
598.0000      	16722.4080    	43.43402      
599.0000      	16694.4908    	43.41644      
600.0000      	16666.6667    	43.44273      
601.0000      	16638.9351    	43.53176      
602.0000      	16611.2957    	43.58379      
603.0000      	16583.7479    	43.41209      
604.0000      	16556.2914    	43.30229      
605.0000      	16528.9256    	43.16658      
606.0000      	16501.6502    	43.27367      
607.0000      	16474.4646    	43.32492      
608.0000      	16447.3684    	43.29709      
609.0000      	16420.3612    	43.32951      
610.0000      	16393.4426    	43.34415      
611.0000      	16366.6121    	43.44305      
612.0000      	16339.8693    	43.47009      
613.0000      	16313.2137    	43.37123      
614.0000      	16286.6450    	43.29235      
615.0000      	16260.1626    	43.20097      
616.0000      	16233.7662    	43.14073      
617.0000      	16207.4554    	43.14144      
618.0000      	16181.2298    	43.23557      
619.0000      	16155.0889    	43.28043      
620.0000      	16129.0323    	43.19582      
621.0000      	16103.0596    	43.14905      
622.0000      	16077.1704    	43.08965      
623.0000      	16051.3644    	43.23087      
624.0000      	16025.6410    	43.33147      
625.0000      	16000.0000    	43.40474      
626.0000      	15974.4409    	43.41342      
627.0000      	15948.9633    	43.50927      
628.0000      	15923.5669    	43.50397      
629.0000      	15898.2512    	43.46494      
630.0000      	15873.0159    	43.39357      
631.0000      	15847.8605    	43.46654      
632.0000      	15822.7848    	43.46085      
633.0000      	15797.7883    	43.44704      
634.0000      	15772.8707    	43.52763      
635.0000      	15748.0315    	43.76155      
636.0000      	15723.2704    	43.85788      
637.0000      	15698.5871    	43.93749      
638.0000      	15673.9812    	43.98549      
639.0000      	15649.4523    	44.10654      
640.0000      	15625.0000    	44.21211      
641.0000      	15600.6240    	44.36137      
642.0000      	15576.3240    	44.47923      
643.0000      	15552.0995    	44.74372      
644.0000      	15527.9503    	44.97862      
645.0000      	15503.8760    	45.18843      
646.0000      	15479.8762    	45.38966      
647.0000      	15455.9505    	45.50911      
648.0000      	15432.0988    	45.68750      
649.0000      	15408.3205    	45.89063      
650.0000      	15384.6154    	46.13600      
651.0000      	15360.9831    	46.33480      
652.0000      	15337.4233    	46.62956      
653.0000      	15313.9357    	46.72797      
654.0000      	15290.5199    	46.99910      
655.0000      	15267.1756    	47.35515      
656.0000      	15243.9024    	47.64553      
657.0000      	15220.7002    	47.81623      
658.0000      	15197.5684    	47.91700      
659.0000      	15174.5068    	48.14838      
660.0000      	15151.5152    	48.46525      
661.0000      	15128.5930    	48.58669      
662.0000      	15105.7402    	48.70990      
663.0000      	15082.9563    	48.77289      
664.0000      	15060.2410    	48.98297      
665.0000      	15037.5940    	49.20013      
666.0000      	15015.0150    	49.38466      
667.0000      	14992.5037    	49.39970      
668.0000      	14970.0599    	49.40388      
669.0000      	14947.6831    	49.37999      
670.0000      	14925.3731    	49.42076      
671.0000      	14903.1297    	49.39231      
672.0000      	14880.9524    	49.24675      
673.0000      	14858.8410    	49.20234      
674.0000      	14836.7953    	49.15253      
675.0000      	14814.8148    	49.13004      
676.0000      	14792.8994    	49.11971      
677.0000      	14771.0487    	49.25186      
678.0000      	14749.2625    	49.24997      
679.0000      	14727.5405    	49.19199      
680.0000      	14705.8824    	49.03855      
681.0000      	14684.2878    	48.99080      
682.0000      	14662.7566    	48.94603      
683.0000      	14641.2884    	48.82306      
684.0000      	14619.8830    	48.66262      
685.0000      	14598.5401    	48.46463      
686.0000      	14577.2595    	48.30525      
687.0000      	14556.0408    	48.07140      
688.0000      	14534.8837    	48.00299      
689.0000      	14513.7881    	47.86909      
690.0000      	14492.7536    	47.79826      
691.0000      	14471.7800    	47.69975      
692.0000      	14450.8671    	47.56874      
693.0000      	14430.0144    	47.51984      
694.0000      	14409.2219    	47.45134      
695.0000      	14388.4892    	47.41901      
696.0000      	14367.8161    	47.32967      
697.0000      	14347.2023    	47.18098      
698.0000      	14326.6476    	47.11602      
