Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   15:03:55

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
580.0000      	17241.3793    	27.71578      
581.0000      	17211.7040    	28.05362      
582.0000      	17182.1306    	28.74695      
583.0000      	17152.6587    	29.39330      
584.0000      	17123.2877    	30.07621      
585.0000      	17094.0171    	30.80266      
586.0000      	17064.8464    	31.44167      
587.0000      	17035.7751    	31.72676      
588.0000      	17006.8027    	32.24297      
589.0000      	16977.9287    	32.79839      
590.0000      	16949.1525    	33.33558      
591.0000      	16920.4738    	33.81738      
592.0000      	16891.8919    	34.18638      
593.0000      	16863.4064    	34.35146      
594.0000      	16835.0168    	34.62000      
595.0000      	16806.7227    	34.94356      
596.0000      	16778.5235    	35.16397      
597.0000      	16750.4188    	35.42455      
598.0000      	16722.4080    	35.58364      
599.0000      	16694.4908    	35.64083      
600.0000      	16666.6667    	35.65682      
601.0000      	16638.9351    	35.69860      
602.0000      	16611.2957    	35.73095      
603.0000      	16583.7479    	35.69214      
604.0000      	16556.2914    	35.62064      
605.0000      	16528.9256    	35.57504      
606.0000      	16501.6502    	35.62801      
607.0000      	16474.4646    	35.63645      
608.0000      	16447.3684    	35.58156      
609.0000      	16420.3612    	35.65545      
610.0000      	16393.4426    	35.66989      
611.0000      	16366.6121    	35.70008      
612.0000      	16339.8693    	35.60301      
613.0000      	16313.2137    	35.54199      
614.0000      	16286.6450    	35.54991      
615.0000      	16260.1626    	35.54449      
616.0000      	16233.7662    	35.52343      
617.0000      	16207.4554    	35.42810      
618.0000      	16181.2298    	35.43416      
619.0000      	16155.0889    	35.56435      
620.0000      	16129.0323    	35.65149      
621.0000      	16103.0596    	35.69460      
622.0000      	16077.1704    	35.62445      
623.0000      	16051.3644    	35.62386      
624.0000      	16025.6410    	35.63775      
625.0000      	16000.0000    	35.71842      
626.0000      	15974.4409    	35.74197      
627.0000      	15948.9633    	35.80764      
628.0000      	15923.5669    	35.84819      
629.0000      	15898.2512    	35.88612      
630.0000      	15873.0159    	35.86229      
631.0000      	15847.8605    	36.05038      
632.0000      	15822.7848    	36.11901      
633.0000      	15797.7883    	36.22228      
634.0000      	15772.8707    	36.19154      
635.0000      	15748.0315    	36.26393      
636.0000      	15723.2704    	36.42828      
637.0000      	15698.5871    	36.52918      
638.0000      	15673.9812    	36.70933      
639.0000      	15649.4523    	36.75908      
640.0000      	15625.0000    	36.86991      
641.0000      	15600.6240    	37.08696      
642.0000      	15576.3240    	37.25530      
643.0000      	15552.0995    	37.51753      
644.0000      	15527.9503    	37.71292      
645.0000      	15503.8760    	38.02908      
646.0000      	15479.8762    	38.38322      
647.0000      	15455.9505    	38.48294      
648.0000      	15432.0988    	38.71564      
649.0000      	15408.3205    	38.97778      
650.0000      	15384.6154    	39.36869      
651.0000      	15360.9831    	39.58307      
652.0000      	15337.4233    	39.84954      
653.0000      	15313.9357    	39.97692      
654.0000      	15290.5199    	40.30353      
655.0000      	15267.1756    	40.67892      
656.0000      	15243.9024    	41.08844      
657.0000      	15220.7002    	41.37369      
658.0000      	15197.5684    	41.52966      
659.0000      	15174.5068    	41.82142      
660.0000      	15151.5152    	42.23401      
661.0000      	15128.5930    	42.51739      
662.0000      	15105.7402    	42.81379      
663.0000      	15082.9563    	42.94249      
664.0000      	15060.2410    	43.07291      
665.0000      	15037.5940    	43.32303      
666.0000      	15015.0150    	43.70086      
667.0000      	14992.5037    	43.82018      
668.0000      	14970.0599    	43.82491      
669.0000      	14947.6831    	43.75955      
670.0000      	14925.3731    	43.85217      
671.0000      	14903.1297    	43.96099      
672.0000      	14880.9524    	43.95090      
673.0000      	14858.8410    	43.96327      
674.0000      	14836.7953    	43.88649      
675.0000      	14814.8148    	43.78000      
676.0000      	14792.8994    	43.65834      
677.0000      	14771.0487    	43.71639      
678.0000      	14749.2625    	43.69708      
679.0000      	14727.5405    	43.56221      
680.0000      	14705.8824    	43.37803      
681.0000      	14684.2878    	43.19303      
682.0000      	14662.7566    	43.08339      
683.0000      	14641.2884    	43.03303      
684.0000      	14619.8830    	43.02618      
685.0000      	14598.5401    	42.89940      
686.0000      	14577.2595    	42.70425      
687.0000      	14556.0408    	42.47318      
688.0000      	14534.8837    	42.41261      
689.0000      	14513.7881    	42.28214      
690.0000      	14492.7536    	42.19862      
691.0000      	14471.7800    	42.10923      
692.0000      	14450.8671    	41.95390      
693.0000      	14430.0144    	41.87737      
694.0000      	14409.2219    	41.65203      
695.0000      	14388.4892    	41.61766      
696.0000      	14367.8161    	41.56844      
697.0000      	14347.2023    	41.33295      
698.0000      	14326.6476    	41.14497      
699.0000      	14306.1516    	40.87199      
700.0000      	14285.7143    	40.80268      
701.0000      	14265.3352    	40.86065      
702.0000      	14245.0142    	40.69375      
703.0000      	14224.7511    	40.54894      
704.0000      	14204.5455    	40.14135      
705.0000      	14184.3972    	39.98927      
706.0000      	14164.3059    	39.76870      
707.0000      	14144.2716    	39.64602      
708.0000      	14124.2938    	39.56627      
709.0000      	14104.3724    	39.48816      
710.0000      	14084.5070    	39.37729      
711.0000      	14064.6976    	39.31301      
712.0000      	14044.9438    	39.16637      
713.0000      	14025.2454    	39.17444      
714.0000      	14005.6022    	39.18856      
715.0000      	13986.0140    	39.30108      
716.0000      	13966.4804    	39.35182      
717.0000      	13947.0014    	39.38745      
718.0000      	13927.5766    	39.45940      
719.0000      	13908.2058    	39.67376      
720.0000      	13888.8889    	40.01045      
721.0000      	13869.6255    	40.25668      
722.0000      	13850.4155    	40.62703      
723.0000      	13831.2586    	40.77065      
724.0000      	13812.1547    	41.31159      
725.0000      	13793.1034    	41.52909      
726.0000      	13774.1047    	41.98515      
727.0000      	13755.1582    	42.22852      
728.0000      	13736.2637    	42.40649      
729.0000      	13717.4211    	42.87593      
730.0000      	13698.6301    	43.28500      
731.0000      	13679.8906    	43.68200      
732.0000      	13661.2022    	43.88364      
733.0000      	13642.5648    	44.38638      
734.0000      	13623.9782    	44.96065      
735.0000      	13605.4422    	45.50452      
736.0000      	13586.9565    	46.09010      
737.0000      	13568.5210    	46.51974      
738.0000      	13550.1355    	47.39560      
739.0000      	13531.7997    	48.14980      
740.0000      	13513.5135    	48.86707      
741.0000      	13495.2767    	49.74718      
742.0000      	13477.0889    	50.21892      
743.0000      	13458.9502    	51.43762      
744.0000      	13440.8602    	52.41110      
745.0000      	13422.8188    	53.26921      
746.0000      	13404.8257    	54.25167      
747.0000      	13386.8809    	54.84731      
748.0000      	13368.9840    	56.16153      
749.0000      	13351.1348    	57.37318      
750.0000      	13333.3333    	58.78080      
751.0000      	13315.5792    	59.42866      
752.0000      	13297.8723    	60.73640      
753.0000      	13280.2125    	62.21529      
754.0000      	13262.5995    	63.70438      
755.0000      	13245.0331    	65.08318      
756.0000      	13227.5132    	65.64788      
757.0000      	13210.0396    	66.79575      
758.0000      	13192.6121    	67.88905      
759.0000      	13175.2306    	69.10624      
760.0000      	13157.8947    	70.54854      
761.0000      	13140.6045    	71.27548      
762.0000      	13123.3596    	72.40591      
763.0000      	13106.1599    	73.27206      
764.0000      	13089.0052    	74.19570      
765.0000      	13071.8954    	74.69640      
766.0000      	13054.8303    	75.52834      
767.0000      	13037.8096    	76.19791      
768.0000      	13020.8333    	76.66129      
769.0000      	13003.9012    	77.01430      
770.0000      	12987.0130    	77.18346      
771.0000      	12970.1686    	77.86405      
772.0000      	12953.3679    	78.35178      
773.0000      	12936.6106    	78.62419      
774.0000      	12919.8966    	78.76637      
775.0000      	12903.2258    	79.07363      
776.0000      	12886.5979    	79.27644      
777.0000      	12870.0129    	79.35500      
778.0000      	12853.4704    	79.47846      
779.0000      	12836.9705    	79.76084      
780.0000      	12820.5128    	79.87397      
781.0000      	12804.0973    	79.94457      
782.0000      	12787.7238    	80.02391      
783.0000      	12771.3921    	80.40782      
784.0000      	12755.1020    	80.51246      
785.0000      	12738.8535    	80.81316      
786.0000      	12722.6463    	80.86197      
787.0000      	12706.4803    	80.56512      
788.0000      	12690.3553    	80.70038      
789.0000      	12674.2712    	80.63423      
790.0000      	12658.2278    	81.23082      
791.0000      	12642.2250    	80.99411      
792.0000      	12626.2626    	80.69717      
793.0000      	12610.3405    	80.44563      
794.0000      	12594.4584    	80.56821      
795.0000      	12578.6164    	80.84854      
796.0000      	12562.8141    	81.10093      
797.0000      	12547.0514    	81.29153      
798.0000      	12531.3283    	81.20670      
799.0000      	12515.6446    	81.05193      
800.0000      	12500.0000    	81.13628      
