Unit Serial No : 240-IM0P2424-EU
Integration Time : 10 ms
Time Average: 10
Binning Average: 2
FFT Smoothing: 0%
Project Name : RPS900-R 
Sample Name :  SM240-IMOP2424-EU
Measurement No : 1
Measurement Time : 06/03/2019   14:43:50

Wavelength(nm)	Wavenumber(1/cm)	Transmittance(%)
628.0000      	15923.5669    	26.72468      
629.0000      	15898.2512    	26.73731      
630.0000      	15873.0159    	26.65859      
631.0000      	15847.8605    	26.61924      
632.0000      	15822.7848    	26.67914      
633.0000      	15797.7883    	26.86444      
634.0000      	15772.8707    	26.99283      
635.0000      	15748.0315    	27.07635      
636.0000      	15723.2704    	27.10097      
637.0000      	15698.5871    	27.13538      
638.0000      	15673.9812    	27.20261      
639.0000      	15649.4523    	27.33521      
640.0000      	15625.0000    	27.51648      
641.0000      	15600.6240    	27.55905      
642.0000      	15576.3240    	27.57393      
643.0000      	15552.0995    	27.69772      
644.0000      	15527.9503    	27.95721      
645.0000      	15503.8760    	28.23738      
646.0000      	15479.8762    	28.49929      
647.0000      	15455.9505    	28.56756      
648.0000      	15432.0988    	28.71949      
649.0000      	15408.3205    	28.87251      
650.0000      	15384.6154    	29.09589      
651.0000      	15360.9831    	29.31727      
652.0000      	15337.4233    	29.55736      
653.0000      	15313.9357    	29.69092      
654.0000      	15290.5199    	29.90162      
655.0000      	15267.1756    	30.16085      
656.0000      	15243.9024    	30.44627      
657.0000      	15220.7002    	30.71869      
658.0000      	15197.5684    	30.86969      
659.0000      	15174.5068    	31.09138      
660.0000      	15151.5152    	31.29021      
661.0000      	15128.5930    	31.37507      
662.0000      	15105.7402    	31.57251      
663.0000      	15082.9563    	31.70903      
664.0000      	15060.2410    	31.95100      
665.0000      	15037.5940    	32.22748      
666.0000      	15015.0150    	32.40937      
667.0000      	14992.5037    	32.48104      
668.0000      	14970.0599    	32.47678      
669.0000      	14947.6831    	32.48528      
670.0000      	14925.3731    	32.58714      
671.0000      	14903.1297    	32.69705      
672.0000      	14880.9524    	32.70041      
673.0000      	14858.8410    	32.69296      
674.0000      	14836.7953    	32.60981      
675.0000      	14814.8148    	32.59686      
676.0000      	14792.8994    	32.50613      
677.0000      	14771.0487    	32.43010      
678.0000      	14749.2625    	32.35386      
679.0000      	14727.5405    	32.25509      
680.0000      	14705.8824    	32.16754      
681.0000      	14684.2878    	32.08073      
682.0000      	14662.7566    	31.97869      
683.0000      	14641.2884    	31.85344      
684.0000      	14619.8830    	31.74791      
685.0000      	14598.5401    	31.60977      
686.0000      	14577.2595    	31.47041      
687.0000      	14556.0408    	31.22800      
688.0000      	14534.8837    	31.19767      
689.0000      	14513.7881    	31.08052      
690.0000      	14492.7536    	30.97935      
691.0000      	14471.7800    	30.76603      
692.0000      	14450.8671    	30.63709      
693.0000      	14430.0144    	30.59286      
694.0000      	14409.2219    	30.60262      
695.0000      	14388.4892    	30.55345      
696.0000      	14367.8161    	30.43302      
697.0000      	14347.2023    	30.21645      
698.0000      	14326.6476    	30.13465      
699.0000      	14306.1516    	29.82874      
700.0000      	14285.7143    	29.71264      
701.0000      	14265.3352    	29.58922      
702.0000      	14245.0142    	29.38535      
703.0000      	14224.7511    	29.23637      
704.0000      	14204.5455    	28.98468      
705.0000      	14184.3972    	28.96443      
706.0000      	14164.3059    	28.80161      
707.0000      	14144.2716    	28.64738      
708.0000      	14124.2938    	28.56440      
709.0000      	14104.3724    	28.43694      
710.0000      	14084.5070    	28.35558      
711.0000      	14064.6976    	28.29292      
712.0000      	14044.9438    	28.15359      
713.0000      	14025.2454    	28.10873      
714.0000      	14005.6022    	28.08374      
715.0000      	13986.0140    	28.25416      
716.0000      	13966.4804    	28.32485      
717.0000      	13947.0014    	28.29346      
718.0000      	13927.5766    	28.31181      
719.0000      	13908.2058    	28.47289      
720.0000      	13888.8889    	28.66279      
721.0000      	13869.6255    	28.94398      
722.0000      	13850.4155    	29.32824      
723.0000      	13831.2586    	29.53796      
724.0000      	13812.1547    	29.91049      
725.0000      	13793.1034    	30.12332      
726.0000      	13774.1047    	30.33588      
727.0000      	13755.1582    	30.55724      
728.0000      	13736.2637    	30.72431      
729.0000      	13717.4211    	31.26461      
730.0000      	13698.6301    	31.71535      
731.0000      	13679.8906    	32.11892      
732.0000      	13661.2022    	32.32238      
733.0000      	13642.5648    	32.83965      
734.0000      	13623.9782    	33.40028      
735.0000      	13605.4422    	33.87493      
736.0000      	13586.9565    	34.23180      
737.0000      	13568.5210    	34.56562      
738.0000      	13550.1355    	35.34339      
739.0000      	13531.7997    	36.25538      
740.0000      	13513.5135    	37.14684      
741.0000      	13495.2767    	37.97007      
742.0000      	13477.0889    	38.30133      
743.0000      	13458.9502    	39.19101      
744.0000      	13440.8602    	40.22994      
745.0000      	13422.8188    	41.34314      
746.0000      	13404.8257    	42.33204      
747.0000      	13386.8809    	42.95645      
748.0000      	13368.9840    	44.25527      
